PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;H02;H03;H04;H05;H06;H07;H08;H09;H10;H11;H12;H13;H14;H15;H16;H17;H18;H19;H20;H21;H22;H23;H24
28;79;16;8;28079016_8_8;2022;12;13;9;6;5;6;7;13;26;50;62;71;67;61;53;45;39;35;37;49;51;30;20;12;11;12
28;79;16;8;28079016_8_8;2022;12;14;8;6;10;5;6;8;17;55;58;47;47;35;30;27;33;48;54;60;73;57;71;63;44;32
28;79;16;8;28079016_8_8;2022;12;15;14;18;14;15;9;14;21;44;63;71;57;31;23;21;20;20;30;34;42;42;28;26;23;19
28;79;16;8;28079016_8_8;2022;12;16;15;11;8;8;14;14;27;54;57;60;52;28;31;56;51;39;31;69;64;63;62;60;59;61
28;79;16;8;28079016_8_8;2022;12;17;53;52;44;42;41;29;19;26;29;27;24;38;27;28;25;30;30;37;51;67;56;38;34;33
28;79;16;8;28079016_8_8;2022;12;18;49;47;44;40;25;21;20;14;18;15;14;19;21;18;33;35;35;43;58;62;67;64;51;35
28;79;16;8;28079016_8_8;2022;12;19;23;25;23;13;13;15;29;40;52;52;39;35;37;35;33;32;47;52;58;60;53;43;35;26
28;79;16;8;28079016_8_8;2022;12;20;34;28;24;25;29;30;37;43;47;45;48;54;50;62;59;59;54;61;59;64;63;62;65;61
28;79;16;8;28079016_8_8;2022;12;21;60;56;33;15;16;11;16;27;31;35;27;20;20;19;19;22;27;28;29;39;34;23;20;14
28;79;16;8;28079016_8_8;2022;12;22;13;7;8;7;6;5;11;20;32;39;36;31;21;22;23;24;28;30;29;33;25;27;29;22
28;79;16;8;28079016_8_8;2022;12;24;37;34;39;36;32;33;18;21;33;32;21;20;25;27;28;28;29;34;52;62;62;65;61;55
28;79;16;8;28079016_8_8;2022;12;25;55;50;46;44;25;15;13;16;17;11;11;10;12;13;10;9;9;17;38;36;43;45;44;43
28;79;16;8;28079016_8_8;2022;12;26;39;33;35;34;33;32;29;22;32;35;23;22;22;24;23;27;33;52;75;82;82;90;79;74
28;79;16;8;28079016_8_8;2022;12;27;43;33;21;13;13;14;17;27;31;32;29;29;35;39;58;50;62;74;70;84;83;84;84;76
28;79;16;8;28079016_8_8;2022;12;28;48;35;30;28;28;18;21;29;31;31;31;41;49;52;66;56;35;53;71;73;54;37;37;37
28;79;16;8;28079016_8_8;2022;12;29;45;36;24;25;17;20;29;47;56;50;41;28;28;26;25;29;25;31;29;36;41;33;17;13
28;79;16;8;28079016_8_8;2022;12;30;12;7;4;3;3;3;8;18;22;25;30;22;20;21;24;22;19;27;37;51;47;40;39;33
28;79;16;8;28079016_8_8;2022;12;31;38;29;33;33;41;46;38;45;44;32;25;29;24;20;23;22;23;36;71;86;88;84;55;36
28;79;16;12;28079016_12_8;2022;12;1;86;70;46;28;28;17;28;50;57;42;46;28;26;29;20;24;42;51;66;74;60;31;25;18
28;79;16;12;28079016_12_8;2022;12;2;22;23;20;8;6;9;14;41;52;47;46;40;37;33;39;53;49;41;133;211;172;246;266;112
28;79;16;12;28079016_12_8;2022;12;3;44;35;38;35;24;24;27;50;54;61;106;111;115;103;72;84;58;38;78;83;121;100;93;93
28;79;16;12;28079016_12_8;2022;12;4;100;53;39;23;16;16;14;15;15;17;21;24;23;33;39;30;36;54;88;134;110;101;98;57
28;79;16;12;28079016_12_8;2022;12;5;35;27;20;13;21;16;18;30;29;34;36;41;49;53;54;63;76;119;138;156;109;83;61;43
28;79;16;12;28079016_12_8;2022;12;6;47;41;31;26;28;27;30;27;31;41;47;43;31;24;30;36;50;69;64;94;127;156;121;92
28;79;16;12;28079016_12_8;2022;12;7;75;66;127;103;66;52;58;78;78;116;98;63;58;45;53;43;34;51;86;102;111;86;285;189
28;79;16;12;28079016_12_8;2022;12;8;132;94;73;50;36;25;19;24;32;23;26;27;22;24;26;28;21;23;33;43;70;105;59;51
28;79;16;12;28079016_12_8;2022;12;10;22;18;18;17;11;12;11;17;25;30;51;45;39;30;23;23;20;26;30;37;30;23;17;12
28;79;16;12;28079016_12_8;2022;12;11;12;11;8;7;7;9;10;9;13;23;11;17;20;24;22;27;58;68;55;38;27;42;35;33
28;79;16;12;28079016_12_8;2022;12;12;19;14;15;13;12;14;33;90;91;87;95;79;74;45;37;54;57;50;45;44;31;26;17;12
28;79;16;12;28079016_12_8;2022;12;13;10;7;6;7;8;14;30;71;90;123;108;96;89;66;55;50;50;69;71;39;24;14;13;13
28;79;16;12;28079016_12_8;2022;12;14;9;8;11;6;7;9;20;77;79;66;71;54;45;35;41;60;69;71;96;72;93;75;48;34
28;79;16;12;28079016_12_8;2022;12;15;15;20;15;16;11;16;23;55;85;104;89;42;30;29;28;27;40;44;51;53;35;31;26;22
28;79;16;12;28079016_12_8;2022;12;16;17;12;10;9;16;15;31;89;94;107;87;43;47;84;70;51;37;98;87;87;80;73;81;92
28;79;16;12;28079016_12_8;2022;12;17;64;74;56;60;53;33;20;30;35;35;30;60;37;43;37;42;38;43;63;91;67;45;40;37
28;79;16;12;28079016_12_8;2022;12;18;70;68;56;47;27;23;22;16;20;18;17;24;26;23;47;47;43;52;79;114;145;131;84;43
28;79;16;12;28079016_12_8;2022;12;19;24;28;25;14;15;16;36;56;92;93;60;56;53;52;55;45;62;74;98;99;68;51;38;29
28;79;16;12;28079016_12_8;2022;12;20;37;30;27;27;35;38;56;97;195;135;134;104;92;129;114;147;117;145;129;182;178;194;181;136
28;79;16;12;28079016_12_8;2022;12;21;119;92;36;17;17;12;19;34;41;46;36;29;31;29;27;30;37;36;35;46;39;27;23;16
28;79;16;12;28079016_12_8;2022;12;22;15;8;9;9;8;6;13;27;43;59;55;50;30;35;34;37;39;40;36;42;30;32;33;25
28;79;16;12;28079016_12_8;2022;12;24;41;37;43;38;34;35;19;23;38;42;28;29;37;39;37;37;38;41;67;102;134;198;149;106
28;79;16;12;28079016_12_8;2022;12;25;98;118;150;96;28;16;15;18;19;14;14;14;16;19;15;12;11;20;42;40;51;51;53;52
28;79;16;12;28079016_12_8;2022;12;26;51;41;42;37;41;42;35;26;55;79;39;34;34;36;33;36;41;63;114;170;193;288;260;223
28;79;16;12;28079016_12_8;2022;12;27;70;39;26;15;15;16;22;48;82;87;66;60;76;70;111;86;99;121;139;270;250;281;301;260
28;79;16;12;28079016_12_8;2022;12;28;100;43;35;32;34;22;26;64;86;85;72;97;116;120;155;106;48;70;109;116;64;41;40;40
28;79;16;12;28079016_12_8;2022;12;29;51;39;27;28;18;22;32;62;86;74;55;35;37;34;33;38;30;38;35;43;50;39;19;15
28;79;16;12;28079016_12_8;2022;12;30;14;9;5;4;4;5;10;22;26;31;41;31;30;30;33;30;26;32;43;60;54;45;43;35
28;79;16;12;28079016_12_8;2022;12;31;41;32;37;35;47;59;42;84;70;49;43;51;39;30;34;30;28;42;101;208;245;228;80;39
28;79;16;14;28079016_14_6;2022;12;1;5.43;5.47;8.71;16.41;15.75;19.8;16.29;10.28;11.16;26.21;34.66;44.62;53.95;58.03;66.05;64.7;53.29;37.2;28.27;18.2;26.51;42.85;47.53;51.2
28;79;16;14;28079016_14_6;2022;12;2;45.29;43.64;50.05;51.62;53.1;51.37;47.16;29.69;21.64;24.45;28.41;32.53;36.45;42.19;49.76;45.31;44.13;36;6.72;6.03;5.98;6.06;6.02;6.16
28;79;16;14;28079016_14_6;2022;12;3;19.84;19.14;15.2;16.36;23.88;21.75;17.2;6.84;8.87;12.09;12.89;17.68;18.35;19.96;24.39;16.63;19.89;29.29;7.4;6.62;6.14;5.98;5.85;5.97
28;79;16;14;28079016_14_6;2022;12;4;5.92;7.86;9.84;18.37;20.47;22.17;28.86;30.52;31.25;31.23;29.17;29.92;27.69;26.73;25.5;30.79;27.74;16.76;7.07;6.65;6.84;6.95;7.06;11.08
28;79;16;14;28079016_14_6;2022;12;5;21.08;23.83;33.51;41.99;30.84;33.35;31.85;27.62;29.7;28.91;25.48;20.98;17.75;17.59;15.79;16.88;11.49;7.27;6.48;6.38;6.36;6.89;7.63;15.62
28;79;16;14;28079016_14_6;2022;12;6;11.27;12.83;14.4;20.12;18.05;18.68;16.43;20.25;17.92;17.71;16.46;16.9;26.92;35.52;32.51;23.56;13.97;8.63;6.74;6.12;6.01;5.95;6.04;6.07
28;79;16;14;28079016_14_6;2022;12;7;6.44;6.32;6.17;6.14;6.1;6.1;6.15;6.09;6.27;6.75;8.97;19.1;19.05;26.96;27.05;38.93;42.62;31.9;12.69;6.3;6.29;9.03;6.22;6.23
28;79;16;14;28079016_14_6;2022;12;8;6.12;6.23;6.4;7.14;8.97;19.89;33.94;32.66;26.66;35.09;35.21;37.44;46.33;44.9;45.24;43.42;46.35;49.23;47.39;42.7;21.35;13.72;25.63;27.99
28;79;16;14;28079016_14_6;2022;12;10;40.37;40.61;36.99;36.16;45.76;44.72;41.96;37.26;24.07;25.48;22.61;27.22;35.45;47.9;51.72;50.96;48.5;39.62;36.76;29.04;32.15;39.12;43.19;53.27
28;79;16;14;28079016_14_6;2022;12;11;56.85;59.15;62.96;64.73;68.32;67.86;62.67;61.15;63.16;61.04;55.42;52.23;52.46;51.17;54.74;41.53;23.26;17.12;21.32;30.03;34.81;20.89;24.65;25.19
28;79;16;14;28079016_14_6;2022;12;12;39.05;42.06;41.9;42.84;40.82;35.83;25.21;7.81;8.28;11.79;10.53;14.67;17.07;37.55;43.21;30.14;24.52;26.73;29.6;27.25;32.79;37.36;46.13;52.39
28;79;16;14;28079016_14_6;2022;12;13;52.6;58.92;58.56;55.21;53.84;50.63;33.76;14.61;8.67;4.87;6.35;7.47;12.78;19.46;24.27;26.9;23.77;13.4;11.47;31.83;44.78;52.78;52.2;52.39
28;79;16;14;28079016_14_6;2022;12;14;62.1;66.59;51.76;58.79;58.06;60.23;51.6;15.77;14.92;26.52;25.94;36.79;40.44;47.59;41.53;23.8;17.49;15.11;5.89;22.18;8.21;18.67;33.73;43.61
28;79;16;14;28079016_14_6;2022;12;16;46.49;54.63;57.95;57.66;44.17;44.37;30.87;4.29;6.62;6.89;17.75;41.94;40.27;11.54;21.18;33.42;40.14;5.9;4.16;3.36;4.3;5.15;3.52;3.01
28;79;16;14;28079016_14_6;2022;12;17;4.11;2.9;3.05;2.85;3.51;6.84;18.32;14.14;10.98;21.16;29.89;14.63;36.78;34.59;41.9;39.24;40.41;32.37;22.56;9.65;12.78;21.65;20.62;20.57
28;79;16;14;28079016_14_6;2022;12;18;3.91;3.65;3.53;5.12;14.25;17.09;19.64;29.89;28.45;35.01;41.54;33.3;32.96;42.4;25.41;23.84;25.64;16.74;3.9;2.79;2.74;2.7;4.24;10.67
28;79;16;14;28079016_14_6;2022;12;19;18.51;14.07;13.49;21.78;18.41;15.12;5.09;6.33;2.99;4.35;10.66;18.66;22.81;27.96;35.5;34.9;17.38;9.32;2.89;3.11;6.86;12.95;19.2;20.58
28;79;16;14;28079016_14_6;2022;12;20;13.23;13.61;14.15;10.04;7.89;5.01;2.87;2.72;2.8;3.19;5.19;7.85;11.43;5.37;4.37;3.25;4.12;2.95;3.06;2.94;2.9;2.87;2.92;3.08
28;79;16;14;28079016_14_6;2022;12;21;2.85;2.96;20.09;38.76;35.69;43;38.64;32.09;27.5;26.5;34.93;42.06;43.54;46.08;51.08;46.98;43.23;41.42;40.65;30.86;33.13;41.74;41.65;45.7
28;79;16;14;28079016_14_6;2022;12;22;46.31;52.31;49.38;49.67;49.94;50.92;46.68;37.84;25.09;20.86;25.38;30.47;40.23;43.05;46.43;44.43;38.65;36.24;32.54;27.62;31.85;29.01;25.87;30.31
28;79;16;14;28079016_14_6;2022;12;24;22.58;22.81;16.72;18.67;21.3;19.48;34.43;32.99;17.63;17.59;35.74;39.87;37.36;37.94;38.1;38.41;35.37;26.78;17.04;3.24;2.7;3.44;2.84;2.8
28;79;16;14;28079016_14_6;2022;12;25;2.81;3.01;2.92;4.86;16.51;24.08;24.05;18.18;19.81;40.39;44.7;46.43;49.41;52.97;62.07;63.5;61.54;46.3;22.8;23.9;15.7;11.18;9.02;5.92
28;79;16;14;28079016_14_6;2022;12;26;13.32;14.22;5.23;8.29;3.42;3.16;5.2;9.99;3.62;5.88;19.85;30.48;36.45;39.79;44.23;44.16;41.8;23.41;5.23;3.79;3.1;3.28;3.51;3.09
28;79;16;14;28079016_14_6;2022;12;28;1;1;1;1;1;1;1;1;1;1;1.93;1.36;4.43;4.91;2.24;8.09;22.88;8.23;2.91;1;8.6;22;21.11;18.19
28;79;16;14;28079016_14_6;2022;12;29;6.01;12.23;20.92;14.61;25.11;23.23;15.91;3.53;1.08;5.59;17.18;34.02;35.15;32.7;33.28;27.49;33.24;26.93;27.28;18.68;11.95;19.34;37.35;40.42
28;79;16;14;28079016_14_6;2022;12;30;39.64;46.28;54.66;58.75;59.48;58.43;53.04;42.71;38.17;36.22;30.27;39.73;41.32;42.13;39.21;41.23;43.66;37.43;27.7;12.64;14.15;16.43;18.54;20.36
28;79;16;14;28079016_14_6;2022;12;31;11.68;18.4;13.34;10.18;3.37;1;1.13;1;1;2.39;11.32;16.37;25.56;38.59;35.48;40.21;38.89;26.31;2.13;1;1;1;1.39;5.28
28;79;17;7;28079017_7_8;2022;12;1;98;54;42;34;49;43;79;158;158;22;10;7;5;4;3;3;3;2;2;3;14;8;1;1
28;79;17;7;28079017_7_8;2022;12;2;1;1;1;1;1;1;3;5;14;19;20;17;20;17;9;9;9;22;108;174;187;165;146;111
28;79;17;7;28079017_7_8;2022;12;3;81;124;130;85;85;109;132;158;194;154;42;45;24;12;10;8;11;12;6;18;35;63;52;51
28;79;17;7;28079017_7_8;2022;12;4;39;83;56;27;14;1;1;1;1;3;5;10;10;14;14;16;9;7;7;9;9;6;4;1
28;79;17;7;28079017_7_8;2022;12;5;1;1;2;1;1;1;1;4;7;8;11;14;31;45;58;53;25;27;43;51;43;14;16;5
28;79;17;7;28079017_7_8;2022;12;6;4;16;8;5;1;8;12;31;27;36;49;26;13;12;12;10;9;9;26;50;74;106;116;127
28;79;17;7;28079017_7_8;2022;12;7;136;132;129;97;92;117;141;134;117;97;57;30;13;8;7;4;4;6;64;168;204;260;264;267
28;79;17;7;28079017_7_8;2022;12;8;225;127;83;22;2;1;1;1;1;2;3;3;6;6;5;4;3;4;6;2;32;6;6;4
28;79;17;7;28079017_7_8;2022;12;9;1;1;1;1;1;1;1;30;15;40;61;39;35;31;17;8;11;30;45;34;10;6;4;3
28;79;17;7;28079017_7_8;2022;12;10;4;3;1;2;4;2;4;5;6;11;11;15;16;11;12;8;9;9;12;8;5;4;3;3
28;79;17;7;28079017_7_8;2022;12;11;2;2;2;1;1;1;1;1;1;1;2;2;2;3;3;5;8;9;6;9;4;7;7;4
28;79;17;7;28079017_7_8;2022;12;13;1;1;1;1;1;1;6;8;12;25;35;11;12;12;7;10;6;9;7;5;4;3;2;1
28;79;17;7;28079017_7_8;2022;12;14;2;1;1;1;1;1;4;4;6;15;15;8;5;4;4;10;18;46;61;6;18;52;17;1
28;79;17;7;28079017_7_8;2022;12;15;1;1;1;1;1;1;3;10;20;27;13;5;4;5;5;6;8;13;13;8;8;6;4;2
28;79;17;7;28079017_7_8;2022;12;16;1;1;1;1;1;3;6;15;62;77;43;7;2;3;2;2;1;1;2;4;3;11;16;11
28;79;17;7;28079017_7_8;2022;12;17;4;10;4;2;23;8;2;2;10;1;7;6;4;5;3;2;1;2;8;29;14;18;21;24
28;79;17;7;28079017_7_8;2022;12;18;42;10;1;1;1;1;1;2;1;1;1;1;1;3;3;4;1;1;38;126;172;120;70;70
28;79;17;7;28079017_7_8;2022;12;19;129;134;106;81;61;49;4;9;19;17;30;10;8;6;5;4;6;30;43;33;63;96;94;100
28;79;17;7;28079017_7_8;2022;12;20;63;45;72;55;49;74;116;108;167;184;147;82;49;40;70;74;57;91;121;128;133;129;55;79
28;79;17;7;28079017_7_8;2022;12;21;12;2;1;3;4;1;7;6;9;10;11;7;8;8;6;7;5;9;6;8;8;7;5;3
28;79;17;7;28079017_7_8;2022;12;22;2;1;1;1;2;2;3;5;11;11;9;8;8;7;5;6;5;7;12;20;8;7;5;2
28;79;17;7;28079017_7_8;2022;12;23;2;1;1;1;1;2;5;7;4;8;6;8;7;7;8;6;8;13;11;14;15;9;14;14
28;79;17;7;28079017_7_8;2022;12;24;12;12;8;9;8;6;11;7;12;5;6;9;8;8;5;6;4;6;4;25;106;133;115;92
28;79;17;7;28079017_7_8;2022;12;25;53;26;3;2;1;1;1;1;1;2;2;1;1;2;3;2;1;7;54;62;90;80;109;131
28;79;17;7;28079017_7_8;2022;12;26;129;143;106;94;86;46;55;68;92;104;46;32;11;5;6;6;9;26;124;200;234;211;221;215
28;79;17;7;28079017_7_8;2022;12;27;233;179;111;84;84;84;128;183;226;226;150;115;87;56;37;28;22;38;141;212;298;304;338;349
28;79;17;7;28079017_7_8;2022;12;29;14;1;2;1;2;1;4;17;27;27;8;7;5;6;6;4;3;4;5;7;4;2;2;1
28;79;17;7;28079017_7_8;2022;12;30;2;1;1;1;1;1;1;2;3;5;6;5;6;7;5;6;5;9;7;5;7;5;8;4
28;79;17;7;28079017_7_8;2022;12;31;18;9;22;42;62;72;96;135;107;97;47;26;8;4;3;5;3;46;122;210;234;185;110;121
28;79;17;8;28079017_8_8;2022;12;1;66;57;50;43;41;40;46;58;57;39;24;17;14;11;13;14;18;27;50;59;71;61;27;23
28;79;17;8;28079017_8_8;2022;12;2;21;21;13;14;22;22;31;45;50;47;44;37;37;37;23;24;31;45;80;87;91;86;82;72
28;79;17;8;28079017_8_8;2022;12;3;63;62;55;46;41;40;39;44;52;53;49;49;38;27;23;23;31;43;55;63;65;70;63;63
28;79;17;8;28079017_8_8;2022;12;4;58;54;51;46;36;19;20;20;19;21;24;29;29;31;34;40;38;43;47;52;49;41;43;28
28;79;17;8;28079017_8_8;2022;12;5;26;23;13;10;13;12;22;38;47;44;42;44;51;54;58;59;56;60;64;65;68;63;61;50
28;79;17;8;28079017_8_8;2022;12;6;45;53;47;42;33;36;42;50;49;50;50;49;38;35;36;39;38;46;57;60;63;65;56;56
28;79;17;8;28079017_8_8;2022;12;7;50;48;48;40;38;36;35;36;38;44;43;36;29;26;25;18;24;44;75;72;71;76;66;70
28;79;17;8;28079017_8_8;2022;12;8;58;48;40;44;33;18;12;18;24;27;19;15;19;19;15;22;23;17;30;42;71;49;52;38
28;79;17;8;28079017_8_8;2022;12;9;11;11;14;9;10;16;18;57;56;59;61;62;60;57;47;39;51;71;69;68;44;32;26;24
28;79;17;8;28079017_8_8;2022;12;10;24;25;28;34;42;39;19;17;18;24;22;24;19;15;17;14;19;23;30;29;22;14;10;9
28;79;17;8;28079017_8_8;2022;12;11;8;5;4;3;4;5;5;5;8;13;19;18;18;17;22;30;35;35;30;24;21;23;21;24
28;79;17;8;28079017_8_8;2022;12;13;6;6;5;6;7;13;37;50;62;74;79;45;56;48;33;38;33;44;37;23;21;13;10;9
28;79;17;8;28079017_8_8;2022;12;14;11;14;6;7;5;9;24;38;41;59;52;32;22;23;37;53;78;95;99;57;84;98;84;20
28;79;17;8;28079017_8_8;2022;12;15;16;11;18;12;9;14;36;60;81;75;48;23;18;21;19;24;31;47;57;43;38;38;34;20
28;79;17;8;28079017_8_8;2022;12;16;12;11;9;8;13;29;41;59;78;80;67;29;19;23;22;20;21;25;46;65;63;77;80;76
28;79;17;8;28079017_8_8;2022;12;17;70;69;54;53;60;58;50;45;42;24;32;30;26;23;15;17;21;29;55;78;62;63;64;60
28;79;17;8;28079017_8_8;2022;12;18;59;38;27;21;15;13;11;12;12;13;20;15;12;17;18;18;16;17;68;97;105;94;76;68
28;79;17;8;28079017_8_8;2022;12;19;67;69;56;47;43;43;40;53;64;62;67;45;35;23;25;24;31;74;78;78;89;90;85;82
28;79;17;8;28079017_8_8;2022;12;20;70;61;58;50;44;44;53;63;75;83;84;71;61;69;76;76;73;84;88;96;96;95;72;76
28;79;17;8;28079017_8_8;2022;12;21;52;35;27;28;38;25;35;39;39;38;25;20;19;21;18;23;24;37;37;38;37;34;23;16
28;79;17;8;28079017_8_8;2022;12;22;11;8;7;6;8;12;25;33;47;40;36;24;22;19;17;19;21;31;42;54;40;35;31;18
28;79;17;8;28079017_8_8;2022;12;23;13;10;11;9;12;15;31;37;28;35;30;29;24;27;28;28;34;47;51;57;70;61;68;66
28;79;17;8;28079017_8_8;2022;12;24;63;63;51;45;44;44;38;37;36;27;21;26;29;34;30;34;26;33;35;58;93;96;86;81
28;79;17;8;28079017_8_8;2022;12;25;71;56;31;27;20;17;18;27;31;21;18;10;8;11;13;12;10;26;78;85;88;80;80;80
28;79;17;8;28079017_8_8;2022;12;26;72;66;58;47;46;37;34;38;42;48;43;44;30;21;26;31;37;63;106;126;127;115;116;109
28;79;17;8;28079017_8_8;2022;12;27;101;85;60;47;46;41;52;66;75;83;76;77;77;68;62;62;66;83;111;118;142;135;134;129
28;79;17;8;28079017_8_8;2022;12;29;46;24;31;20;29;26;44;61;67;67;35;28;20;21;23;21;20;27;32;40;37;25;16;12
28;79;17;8;28079017_8_8;2022;12;30;11;6;4;3;3;5;11;23;24;26;23;20;21;23;22;24;22;35;46;54;52;41;45;48
28;79;17;8;28079017_8_8;2022;12;31;69;60;58;59;57;56;58;67;59;59;52;42;25;18;16;20;20;70;109;137;149;126;96;91
28;79;17;12;28079017_12_8;2022;12;1;217;139;114;96;116;105;168;299;299;72;38;27;22;17;18;18;22;30;53;64;93;73;28;24
28;79;17;12;28079017_12_8;2022;12;2;22;23;15;15;23;24;36;53;72;76;74;62;68;63;36;38;45;79;245;355;377;339;305;242
28;79;17;12;28079017_12_8;2022;12;3;188;252;254;177;172;207;242;286;349;289;114;118;74;46;38;36;48;62;64;90;118;167;143;140
28;79;17;12;28079017_12_8;2022;12;4;119;180;137;87;57;20;21;21;21;25;32;44;44;53;56;65;51;54;58;65;62;50;49;30
28;79;17;12;28079017_12_8;2022;12;5;28;26;16;11;14;13;24;44;57;55;58;65;98;124;147;140;95;102;129;143;134;85;84;58
28;79;17;12;28079017_12_8;2022;12;6;51;78;60;49;35;48;60;98;91;105;124;88;57;53;55;55;52;60;97;136;176;227;234;251
28;79;17;12;28079017_12_8;2022;12;7;258;251;246;189;180;215;251;242;218;192;131;82;49;38;35;24;31;53;174;329;384;474;472;480
28;79;17;12;28079017_12_8;2022;12;8;404;242;167;77;36;20;13;20;25;30;24;19;28;28;22;27;28;23;39;45;119;58;61;44
28;79;17;12;28079017_12_8;2022;12;9;13;12;15;11;12;17;19;103;79;119;154;122;113;105;73;52;69;117;137;120;60;41;33;28
28;79;17;12;28079017_12_8;2022;12;10;30;29;30;37;48;42;25;24;28;41;38;47;44;32;35;26;32;37;48;42;30;20;14;13
28;79;17;12;28079017_12_8;2022;12;11;12;7;7;5;6;6;7;6;10;15;22;22;21;22;27;38;48;49;40;38;27;33;31;30
28;79;17;12;28079017_12_8;2022;12;13;8;8;7;7;8;15;46;63;81;112;132;63;74;66;44;53;42;58;48;31;26;17;13;11
28;79;17;12;28079017_12_8;2022;12;14;13;16;7;8;7;11;31;45;49;83;74;45;29;29;43;68;106;165;192;67;112;177;110;22
28;79;17;12;28079017_12_8;2022;12;15;18;12;20;14;11;16;41;75;111;117;68;31;24;29;27;33;43;67;78;55;49;47;39;24
28;79;17;12;28079017_12_8;2022;12;16;13;13;10;10;15;33;50;83;174;198;132;41;23;28;25;23;23;27;50;71;67;94;104;93
28;79;17;12;28079017_12_8;2022;12;17;76;84;60;56;96;70;53;48;58;26;42;39;32;31;19;19;23;33;67;122;83;91;97;97
28;79;17;12;28079017_12_8;2022;12;18;124;53;29;23;17;14;12;14;13;15;21;16;14;22;23;25;17;19;126;290;369;278;184;175
28;79;17;12;28079017_12_8;2022;12;19;265;274;219;171;136;118;46;67;92;88;113;61;48;32;33;30;40;120;143;128;186;238;228;236
28;79;17;12;28079017_12_8;2022;12;20;166;130;168;135;119;158;232;230;331;366;309;198;137;131;184;190;161;223;273;293;299;293;156;197
28;79;17;12;28079017_12_8;2022;12;21;71;38;28;33;44;26;45;48;53;52;41;31;30;34;27;33;33;50;45;50;49;45;31;20
28;79;17;12;28079017_12_8;2022;12;22;14;10;10;8;11;15;29;40;64;56;49;35;34;30;25;28;30;41;60;84;53;45;39;22
28;79;17;12;28079017_12_8;2022;12;23;16;11;12;11;14;18;39;47;34;47;39;42;34;38;39;38;46;66;69;78;93;75;90;87
28;79;17;12;28079017_12_8;2022;12;24;82;81;63;59;56;52;55;48;55;35;31;39;42;47;37;43;32;43;41;97;255;299;262;222
28;79;17;12;28079017_12_8;2022;12;25;152;96;34;31;21;18;19;29;33;24;21;12;10;14;18;14;11;36;161;180;225;202;247;281
28;79;17;12;28079017_12_8;2022;12;26;270;285;220;192;178;107;119;142;183;206;114;92;47;30;35;40;51;103;296;434;485;439;455;438
28;79;17;12;28079017_12_8;2022;12;27;458;359;230;176;174;170;247;348;421;429;306;253;211;155;119;104;99;141;326;444;599;601;653;665
28;79;17;12;28079017_12_8;2022;12;29;66;26;34;22;32;28;51;87;109;109;47;38;27;30;32;27;25;33;39;51;44;29;19;14
28;79;17;12;28079017_12_8;2022;12;30;14;7;6;5;5;6;13;26;29;33;32;27;30;34;30;34;29;49;56;63;63;49;57;54
28;79;17;12;28079017_12_8;2022;12;31;96;74;91;124;151;166;206;274;223;207;125;82;38;24;20;27;24;140;297;459;508;410;265;277
28;79;17;14;28079017_14_6;2022;12;1;4.71;4.67;5.09;4.92;5.23;5.05;4.9;4.4;5.36;16.11;33.22;44.88;53.99;65.1;70.78;74.79;64.24;51.85;28.56;21.63;10.15;13.67;47.29;46.14
28;79;17;14;28079017_14_6;2022;12;2;45.18;45.84;51.81;46.48;33.47;32.01;23.88;13.3;8.4;12.19;15.46;21.94;25.13;31.74;47.61;52.67;46.61;28.9;4.4;5.37;6.4;6.11;5.37;5.92
28;79;17;14;28079017_14_6;2022;12;3;5.39;8.78;6.46;5.97;5.83;5.53;5.62;6.34;4.57;5;11.62;16.34;28.16;43.2;52.28;56.8;48.88;32.72;14.97;5.75;4.52;6.38;6.16;6.3
28;79;17;14;28079017_14_6;2022;12;4;5.89;6.09;5.86;5.55;8.39;19.68;20.34;20.42;26.18;25.19;22.54;19.64;21.84;19.93;20.95;19.95;23.99;16.38;11.83;9.22;9.44;17.3;14.44;29.39
28;79;17;14;28079017_14_6;2022;12;5;29.97;32.07;43.14;52.17;46.75;47.82;33.97;19.17;11.74;14.8;15.73;14.75;11.34;7.79;7.01;7.98;8.94;6.33;5.29;5.36;5.23;5.51;5.79;11.97
28;79;17;14;28079017_14_6;2022;12;6;13.85;6.43;9.06;10.48;17.91;13.53;6.74;5.9;5.55;7.01;7.66;8.95;24.81;31.92;30.76;26.65;22.76;14.03;6.01;5.56;5.95;6.16;6.04;6.22
28;79;17;14;28079017_14_6;2022;12;7;6.09;5.95;6.27;6.28;5.88;6.4;5.74;5.54;5.67;5.58;8.12;13.35;24.79;33.9;39.53;48.02;47.34;28.55;6.64;5.97;7.42;7.26;6.75;6.46
28;79;17;14;28079017_14_6;2022;12;8;6.25;5.79;5.64;7.23;15.84;32.5;47.33;36.92;29.84;26.36;33.97;42.28;42.93;46.75;51.29;42.46;41.78;55.79;49.75;35.65;10.47;28.52;20.08;33.91
28;79;17;14;28079017_14_6;2022;12;9;64.35;58.18;51.28;59.16;49.53;49.32;45.92;12.44;10.49;9.25;8.51;11.21;14.36;18.12;31.04;36.98;29.72;14.11;11.86;12.33;29.74;39.11;41.63;42.69
28;79;17;14;28079017_14_6;2022;12;10;43.82;39.08;32.05;20;9.64;18.37;45.36;45.68;39.11;28.69;33.56;35.64;47.43;55;55.23;57.68;50.32;43.83;36.6;32;37.4;47.05;56.93;61.69
