PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;D01;V01;D02;V02;D03;V03;D04;V04;D05;V05;D06;V06;D07;V07;D08;V08;D09;V09;D10;V10;D11;V11;D12;V12;D13;V13;D14;V14;D15;V15;D16;V16;D17;V17;D18;V18;D19;V19;D20;V20;D21;V21;D22;V22;D23;V23;D24;V24;D25;V25;D26;V26;D27;V27;D28;V28;D29;V29;D30;V30;D31;V31
28;79;49;12;28079049_12_8;2022;1;79;V;86;V;98;V;62;V;17;V;30;V;62;V;76;V;18;V;53;V;86;V;49;V;50;V;40;V;58;V;64;V;93;V;126;V;110;V;63;V;38;V;32;V;32;V;40;V;40;V;48;V;50;V;52;V;72;V;64;V;102;V
28;79;49;12;28079049_12_8;2022;2;19;V;115;V;139;V;77;V;28;V;35;V;71;V;45;V;58;V;116;V;108;V;35;V;23;V;16;V;38;V;40;V;80;V;109;V;18;V;23;V;53;V;40;V;53;V;60;V;36;V;29;V;19;V;46;V;0;N;0;N;0;N
28;79;49;12;28079049_12_8;2022;3;59;V;20;V;60;V;18;V;23;V;13;V;26;V;21;V;42;V;35;V;26;V;14;V;14;V;30;V;39;V;32;V;21;V;24;V;19;V;13;V;25;V;17;V;25;V;34;V;26;V;19;V;17;V;26;V;28;V;21;V;17;V
28;79;49;12;28079049_12_8;2022;4;15;V;12;V;14;V;17;V;24;V;21;V;25;V;15;V;12;N;9;N;17;V;20;V;28;V;11;V;15;V;17;V;18;V;18;V;20;V;13;V;19;V;21;V;10;V;13;V;22;V;23;N;23;V;30;V;18;V;34;V;0;N
28;79;49;12;28079049_12_8;2022;5;21;V;14;V;15;V;13;V;19;V;15;V;11;V;13;V;17;N;21;V;28;V;18;V;23;V;21;V;10;V;17;V;20;V;26;V;21;V;18;V;14;V;12;V;10;V;12;V;9;V;11;V;17;V;14;V;20;V;10;V;23;V
28;79;49;12;28079049_12_8;2022;6;16;V;14;V;19;V;17;V;9;V;28;V;19;V;11;V;13;V;18;V;21;V;15;V;23;V;38;V;25;V;25;V;17;V;20;V;7;V;16;V;12;V;9;V;11;V;11;V;10;V;10;V;12;V;16;V;26;V;12;V;0;N
28;79;49;12;28079049_12_8;2022;7;15;V;11;V;10;V;17;V;20;V;16;V;13;V;16;V;20;V;16;V;21;V;17;V;28;V;24;V;21;V;15;V;17;V;16;V;12;V;17;V;18;V;16;V;17;V;20;V;13;V;14;V;12;V;18;V;18;V;12;V;14;V
28;79;49;12;28079049_12_8;2022;8;16;V;15;V;18;V;22;V;16;V;14;V;12;V;19;V;19;V;10;V;14;V;18;V;33;V;12;V;10;V;11;V;12;V;11;V;13;V;15;V;22;V;12;V;13;V;24;V;16;V;10;V;14;V;10;V;13;V;27;V;12;V
28;79;49;12;28079049_12_8;2022;9;26;V;13;V;10;V;12;V;25;V;16;V;15;V;14;V;13;V;14;V;31;V;27;V;13;V;18;V;21;V;24;V;17;V;13;V;19;V;22;V;37;V;31;V;19;V;17;V;9;V;13;V;35;V;39;V;13;V;21;V;0;N
28;79;49;12;28079049_12_8;2022;10;32;V;42;V;40;V;99;V;43;V;28;V;39;V;26;V;19;V;36;V;25;V;16;V;34;V;67;V;51;V;35;V;31;V;43;V;45;V;20;V;19;V;14;V;11;V;29;V;36;V;86;V;58;V;57;V;28;V;27;V;35;V
28;79;49;12;28079049_12_8;2022;11;24;V;34;V;55;V;22;V;50;V;49;V;62;V;59;V;26;V;55;V;28;V;19;V;35;V;54;V;16;V;15;V;13;V;13;V;10;V;14;V;11;V;16;V;14;V;27;V;21;V;56;V;44;V;18;V;85;V;121;V;0;N
28;79;49;14;28079049_14_6;2022;1;17;V;12;V;8;V;23;V;45;V;28;V;23;V;16;V;43;V;30;V;21;V;28;V;27;V;32;V;30;V;20;V;15;V;19;V;16;V;28;V;33;V;40;V;36;V;30;V;35;V;32;V;34;V;33;V;35;V;32;V;21;V
28;79;49;14;28079049_14_6;2022;2;53;V;19;V;15;V;16;V;41;V;47;V;31;V;38;V;31;V;18;V;15;V;31;V;41;V;54;V;41;V;37;V;17;V;23;V;44;V;42;V;34;V;39;V;32;V;23;V;31;V;32;V;43;V;24;V;0;N;0;N;0;N
28;79;49;14;28079049_14_6;2022;3;27;V;46;V;23;V;55;V;48;V;56;V;39;V;47;V;29;V;35;V;41;V;50;V;56;V;41;V;30;V;36;V;46;V;41;V;43;V;59;V;47;V;56;V;50;V;39;V;39;V;51;V;50;V;44;V;45;V;41;V;55;V
28;79;49;14;28079049_14_6;2022;4;59;V;68;V;63;V;62;V;57;V;56;V;46;V;45;V;45;N;53;N;55;N;47;N;43;V;73;V;65;V;65;V;70;V;75;V;56;V;76;V;74;V;60;V;73;V;68;V;62;V;71;N;49;V;35;V;75;V;45;V;0;N
28;79;49;14;28079049_14_6;2022;5;57;V;61;V;69;V;75;V;74;V;81;V;80;V;78;V;99;N;83;V;70;V;81;V;73;V;68;V;67;V;53;V;47;V;54;V;66;V;74;V;76;V;72;V;78;V;68;V;78;V;76;V;55;V;76;V;70;V;79;V;61;V
28;79;49;14;28079049_14_6;2022;6;54;V;60;V;61;V;60;V;74;V;57;V;56;V;48;V;50;V;67;V;67;V;79;V;63;V;49;V;58;V;61;V;66;V;68;V;72;V;64;V;75;V;69;V;72;V;70;V;63;V;76;V;75;V;81;V;73;V;69;V;0;N
28;79;49;14;28079049_14_6;2022;7;78;V;73;V;75;V;71;V;77;V;80;V;89;V;89;V;92;V;93;V;82;V;92;V;93;V;97;V;89;V;93;V;83;V;91;V;85;V;95;V;85;V;83;V;89;V;65;V;77;V;72;V;78;V;71;V;66;V;67;V;64;V
28;79;49;14;28079049_14_6;2022;8;82;V;84;V;90;V;72;V;76;V;81;V;75;V;70;V;70;V;83;V;80;V;74;V;44;V;62;V;79;V;84;V;59;V;71;V;79;V;77;V;66;V;58;V;61;V;57;V;69;V;71;V;67;V;75;V;70;V;61;V;81;V
28;79;49;14;28079049_14_6;2022;9;64;V;66;V;67;V;66;V;50;V;50;V;62;V;50;V;49;V;57;V;45;V;41;V;41;V;46;V;37;V;38;V;62;V;60;V;55;V;55;V;52;V;53;V;60;V;60;V;62;V;66;V;40;V;41;V;53;V;51;V;0;N
28;79;49;14;28079049_14_6;2022;10;38;V;48;V;41;V;27;V;42;V;46;V;38;V;41;V;54;V;28;V;35;V;40;V;34;V;13;V;39;V;37;V;28;V;25;V;30;V;41;V;36;V;38;V;39;V;21;V;26;V;10;V;14;V;20;V;44;V;31;V;14;V
28;79;49;14;28079049_14_6;2022;11;25;V;25;V;30;V;37;V;22;V;23;V;16;V;11;V;26;V;12;V;28;V;41;V;29;V;17;V;41;V;38;V;36;V;49;V;61;V;41;V;47;V;48;V;27;V;29;V;41;V;15;V;17;V;45;V;18;V;7;V;0;N
28;79;50;7;28079050_7_8;2022;1;29;V;35;V;33;V;25;V;13;V;9;V;21;V;32;V;6;V;27;V;28;V;18;V;8;V;8;V;14;V;21;V;25;V;45;V;40;V;5;V;10;V;6;V;6;V;4;V;3;V;11;V;14;V;28;V;21;V;16;V;35;V
28;79;50;7;28079050_7_8;2022;2;2;V;63;V;38;V;34;V;5;V;10;V;7;V;7;V;16;V;29;V;25;V;6;V;4;V;9;V;21;V;24;V;35;V;28;V;2;V;6;V;16;V;4;V;15;V;10;V;4;V;2;V;5;V;10;V;0;N;0;N;0;N
28;79;50;7;28079050_7_8;2022;3;15;V;13;V;41;V;4;V;2;V;1;V;7;V;11;V;19;V;11;V;9;V;7;V;3;V;3;V;3;V;4;V;2;V;2;V;1;V;1;V;4;V;2;V;2;V;3;V;3;V;3;V;1;V;6;V;10;V;5;V;10;V
28;79;50;7;28079050_7_8;2022;4;4;V;3;V;1;V;2;V;5;V;10;V;11;V;8;V;5;V;2;V;2;V;5;V;8;V;1;V;2;V;2;V;2;V;3;V;3;V;4;V;10;V;5;V;4;V;3;V;4;V;5;V;10;V;5;V;3;V;5;V;0;N
28;79;50;7;28079050_7_8;2022;5;4;V;2;V;2;V;2;V;3;V;4;V;2;V;1;V;3;V;3;V;3;V;3;V;4;V;2;V;3;V;3;V;9;V;6;V;2;V;1;V;1;V;2;V;7;V;4;V;3;V;1;V;2;V;2;V;4;V;4;V;7;V
28;79;50;7;28079050_7_8;2022;6;12;V;9;V;17;V;6;V;6;V;12;V;6;V;12;V;4;V;10;V;8;V;2;V;5;V;13;V;6;V;4;V;3;V;2;V;4;V;7;V;7;V;5;V;6;V;8;V;5;V;3;V;3;V;3;V;5;V;8;V;0;N
28;79;50;7;28079050_7_8;2022;7;2;V;2;V;2;V;8;V;3;V;2;V;1;V;2;V;2;V;1;V;2;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;4;V;2;V;3;V;3;V;2;V;2;V;2;V;3;V;1;V;2;V;2;V;1;V;1;V
28;79;50;7;28079050_7_8;2022;8;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;5;V;7;V;5;V;5;V;4;V;3;V;8;V;10;V;10;V
28;79;50;7;28079050_7_8;2022;9;9;V;13;V;8;V;9;V;13;V;14;V;15;V;16;V;16;V;8;V;7;V;10;V;9;V;16;V;15;V;11;V;4;V;4;V;9;V;9;V;10;V;12;V;12;V;8;V;1;V;5;V;22;V;17;V;15;V;11;V;0;N
28;79;50;7;28079050_7_8;2022;10;12;V;6;V;21;V;23;V;13;V;4;V;11;V;2;V;3;V;6;V;3;V;4;V;15;V;18;V;9;V;4;V;7;V;15;V;17;V;9;V;12;V;3;V;7;V;17;V;16;V;26;V;23;V;15;V;2;V;8;V;13;V
28;79;50;7;28079050_7_8;2022;11;7;V;20;V;21;V;14;V;18;V;11;V;22;V;23;V;11;V;17;V;3;V;1;V;7;V;14;V;7;V;7;V;8;V;10;V;3;N;5;V;6;V;8;N;14;V;22;V;10;V;22;V;13;V;23;V;36;N;36;V;0;N
28;79;50;8;28079050_8_8;2022;1;48;V;50;V;52;V;43;V;35;V;36;V;47;V;57;V;22;V;35;V;42;V;41;V;41;V;40;V;45;V;55;V;63;V;67;V;67;V;36;V;36;V;36;V;38;V;40;V;40;V;42;V;44;V;51;V;48;V;48;V;60;V
28;79;50;8;28079050_8_8;2022;2;21;V;73;V;68;V;63;V;25;V;36;V;41;V;43;V;57;V;76;V;65;V;44;V;29;V;32;V;47;V;56;V;70;V;62;V;17;V;33;V;46;V;32;V;47;V;49;V;33;V;25;V;26;V;47;V;0;N;0;N;0;N
28;79;50;8;28079050_8_8;2022;3;53;V;39;V;57;V;26;V;26;V;14;V;34;V;42;V;54;V;47;V;43;V;29;V;25;V;29;V;35;V;31;V;19;V;22;V;20;V;14;V;31;V;18;V;24;V;27;V;22;V;22;V;19;V;29;V;41;V;31;V;45;V
28;79;50;8;28079050_8_8;2022;4;31;V;22;V;15;V;19;V;34;V;42;V;38;V;30;V;24;V;18;V;23;V;35;V;32;V;14;V;20;V;23;V;26;V;30;V;25;V;26;V;40;V;34;V;21;V;24;V;36;V;46;V;44;V;37;V;26;V;48;V;0;N
28;79;50;8;28079050_8_8;2022;5;29;V;19;V;16;V;17;V;30;V;27;V;17;V;18;V;32;V;38;V;38;V;36;V;46;V;24;V;20;V;27;V;38;V;43;V;29;V;21;V;21;V;21;V;37;V;26;V;26;V;16;V;19;V;27;V;32;V;27;V;39;V
28;79;50;8;28079050_8_8;2022;6;38;V;39;V;42;V;32;V;26;V;43;V;38;V;32;V;23;V;36;V;30;V;25;V;41;V;55;V;33;V;33;V;27;V;26;V;21;V;33;V;35;V;29;V;29;V;35;V;26;V;25;V;29;V;30;V;43;V;36;V;0;N
28;79;50;8;28079050_8_8;2022;7;27;V;15;V;20;V;44;V;36;V;26;V;15;V;20;V;26;V;22;V;27;V;34;V;44;V;23;V;20;V;16;V;19;V;23;V;37;V;30;V;37;V;37;V;33;V;28;V;28;V;32;V;23;V;38;V;35;V;14;V;23;V
28;79;50;8;28079050_8_8;2022;8;22;V;22;V;31;V;29;V;31;V;26;V;20;V;29;V;27;V;13;V;28;V;31;V;27;V;20;V;19;V;29;V;20;V;16;V;19;V;22;V;29;V;15;V;21;V;26;V;16;V;9;V;12;V;6;V;16;V;29;V;19;V
28;79;50;8;28079050_8_8;2022;9;24;V;18;V;11;V;18;V;23;V;17;V;24;V;21;V;21;V;15;V;29;V;25;V;15;V;23;V;24;V;25;V;12;V;8;V;20;V;25;V;33;V;36;V;30;V;22;V;6;V;17;V;39;V;28;V;25;V;23;V;0;N
28;79;50;8;28079050_8_8;2022;10;41;V;33;V;57;V;65;V;49;V;27;V;40;V;22;V;21;V;32;V;22;V;21;V;39;V;57;V;36;V;34;V;32;V;43;V;39;V;28;V;27;V;18;V;18;V;36;V;37;V;55;V;44;V;43;V;24;V;31;V;34;V
28;79;50;8;28079050_8_8;2022;11;29;V;39;V;33;V;28;V;38;V;34;V;45;V;47;V;30;V;41;V;30;V;21;V;36;V;44;V;33;V;30;V;30;V;36;V;28;N;30;V;25;V;23;N;20;V;32;V;27;V;46;V;38;V;30;V;54;N;62;V;0;N
28;79;50;9;28079050_9_47;2022;1;12;V;14;V;20;V;16;V;5;V;9;V;7;V;13;V;4;V;7;V;5;V;6;V;6;V;8;V;13;V;18;V;14;V;11;V;12;V;3;V;6;V;8;V;10;V;7;V;6;V;8;V;8;V;8;V;6;V;7;V;11;V
28;79;50;9;28079050_9_47;2022;2;4;V;10;V;15;V;23;V;10;V;7;V;4;V;4;V;12;V;21;V;19;V;13;V;11;V;4;V;6;V;7;V;15;V;15;V;3;V;6;V;7;V;3;V;5;V;7;V;6;V;4;V;8;V;10;V;0;N;0;N;0;N
28;79;50;9;28079050_9_47;2022;3;12;V;6;V;12;V;2;V;4;V;5;V;7;V;6;V;9;V;9;V;8;V;4;V;5;V;10;V;76;V;28;V;4;V;4;V;7;V;7;V;4;V;3;V;5;V;5;V;6;V;7;V;9;V;16;V;21;V;9;V;7;V
28;79;50;9;28079050_9_47;2022;4;4;V;4;V;3;V;4;V;8;V;8;V;8;V;6;V;5;V;6;V;8;V;4;V;4;V;3;V;6;V;5;V;5;V;5;V;6;V;2;V;3;V;2;V;3;V;3;V;2;V;4;V;6;V;5;V;5;V;17;V;0;N
28;79;50;9;28079050_9_47;2022;5;12;V;7;V;8;V;7;V;9;V;3;V;2;V;2;V;4;V;10;V;10;V;4;V;8;V;13;V;11;V;11;V;10;V;13;V;13;V;11;V;10;V;16;V;6;V;4;V;1;V;3;V;3;V;7;V;10;V;9;V;11;V
28;79;50;9;28079050_9_47;2022;6;7;V;6;V;8;V;7;V;5;V;8;V;5;V;4;N;5;V;3;V;11;V;7;V;10;V;25;V;36;V;21;V;16;V;16;V;8;V;9;V;4;V;5;V;9;V;6;V;8;V;5;V;5;V;8;V;1;N;7;V;0;N
28;79;50;9;28079050_9_47;2022;7;23;N;15;V;29;V;6;V;7;V;21;V;5;N;6;N;11;N;9;N;12;N;12;N;21;N;15;N;15;V;14;V;15;V;14;V;12;V;15;V;20;N;20;N;8;V;17;N;15;V;30;N;27;N;24;V;28;V;68;V;69;V
28;79;50;9;28079050_9_47;2022;8;40;N;55;N;46;N;22;N;27;V;25;V;29;V;28;V;24;V;29;V;20;N;0;N;0;N;0;N;0;N;19;N;2;V;1;V;3;V;6;V;10;V;11;V;18;V;22;V;21;V;17;V;17;V;12;V;22;V;17;V;14;V
28;79;50;9;28079050_9_47;2022;9;9;V;8;V;3;V;9;V;10;V;4;V;5;V;12;V;17;V;6;V;9;V;34;V;11;V;19;V;10;V;12;N;56;N;11;V;21;V;19;V;9;V;6;V;8;V;4;V;1;V;2;V;4;V;3;V;3;V;2;V;0;N
28;79;50;9;28079050_9_47;2022;10;6;V;5;V;9;V;17;V;17;V;12;V;9;V;4;V;3;V;5;V;3;V;2;V;3;V;3;V;2;V;2;V;3;V;6;V;7;V;2;V;2;V;1;V;1;V;1;V;2;V;5;V;3;V;4;V;1;V;4;V;6;V
28;79;50;9;28079050_9_47;2022;11;1;N;2;V;1;V;1;V;3;V;3;V;3;V;3;V;2;V;2;V;1;V;2;V;3;V;3;V;1;V;1;V;2;V;1;V;1;V;1;V;2;V;2;V;2;V;3;V;1;V;3;V;4;V;1;V;4;V;5;V;0;N
28;79;50;10;28079050_10_47;2022;1;18;V;20;V;30;V;24;V;9;V;13;V;14;V;20;V;8;V;13;V;13;V;12;V;12;V;15;V;19;V;26;V;24;V;23;V;22;V;10;V;11;V;13;V;15;V;14;V;12;V;15;V;19;V;15;V;13;V;12;V;23;V
28;79;50;10;28079050_10_47;2022;2;15;V;23;V;29;V;39;V;19;V;11;V;9;V;12;V;24;V;37;V;46;V;34;V;28;V;12;V;14;V;17;V;28;V;29;V;6;V;10;V;14;V;7;V;13;V;19;V;12;V;8;V;16;V;19;V;0;N;0;N;0;N
28;79;50;10;28079050_10_47;2022;3;23;V;16;V;20;V;5;V;8;V;7;V;9;V;14;V;22;V;19;N;15;V;9;V;8;V;63;V;412;V;125;V;24;V;10;V;17;V;17;V;9;V;5;V;10;V;9;V;19;V;16;V;27;V;47;V;70;V;23;V;17;V
28;79;50;10;28079050_10_47;2022;4;9;V;9;V;5;V;10;V;14;V;17;V;20;V;18;V;13;V;11;V;22;V;11;V;10;V;9;V;21;V;14;V;10;V;12;V;14;V;4;V;10;V;8;V;5;V;8;V;6;V;12;V;12;V;11;V;16;V;43;V;0;N
28;79;50;10;28079050_10_47;2022;5;33;V;14;V;10;V;10;V;14;V;7;V;5;V;4;V;9;V;16;V;18;V;13;V;18;V;19;V;21;V;19;V;12;V;19;V;32;V;25;V;23;V;25;V;10;V;10;V;3;V;4;V;5;V;8;V;10;V;19;V;24;V
28;79;50;10;28079050_10_47;2022;6;31;V;17;V;19;V;16;V;11;V;18;V;13;V;10;N;9;V;9;V;24;V;17;V;33;V;78;V;108;V;62;V;42;V;47;V;15;V;16;V;10;V;7;V;9;V;5;V;6;V;5;V;3;V;4;V;1;N;4;V;0;N
28;79;50;10;28079050_10_47;2022;7;39;V;43;V;48;V;52;V;17;V;26;V;5;V;5;V;16;V;5;V;12;V;10;V;22;V;20;V;29;V;24;V;21;V;24;V;21;V;19;V;25;V;29;V;13;V;23;V;18;V;18;N;27;V;33;V;37;V;74;V;69;V
28;79;50;10;28079050_10_47;2022;8;38;N;55;N;39;N;28;N;20;V;14;V;15;V;17;V;12;V;12;V;9;N;0;N;0;N;0;N;0;N;41;N;8;V;4;V;11;V;15;V;19;V;16;V;23;V;34;V;34;V;24;V;27;V;22;V;39;V;35;V;27;V
28;79;50;10;28079050_10_47;2022;9;18;V;18;V;11;V;19;V;21;V;20;V;21;V;30;V;33;V;23;V;30;V;69;N;58;N;62;N;57;N;62;N;69;N;16;V;30;V;26;V;18;V;16;V;16;V;10;V;3;V;6;V;14;V;14;V;12;V;8;V;0;N
28;79;50;10;28079050_10_47;2022;10;14;V;10;V;23;V;57;V;70;V;33;V;27;V;25;V;20;V;20;V;10;V;10;V;13;V;16;V;12;V;18;V;23;V;37;V;49;V;14;V;10;V;6;V;8;V;15;V;23;V;32;V;28;V;35;V;20;V;23;V;26;V
28;79;50;10;28079050_10_47;2022;11;10;V;10;V;10;V;7;V;12;V;14;V;16;V;20;V;7;V;10;V;7;V;12;V;17;V;20;V;7;V;7;V;8;V;8;V;5;V;8;V;6;V;7;V;11;V;19;V;8;V;14;V;16;V;10;V;21;V;24;V;0;N
28;79;50;12;28079050_12_8;2022;1;92;V;104;V;103;V;82;V;56;V;50;V;80;V;106;V;30;V;77;V;84;V;68;V;54;V;53;V;67;V;87;V;102;V;136;V;128;V;44;V;52;V;45;V;48;V;46;V;45;V;58;V;65;V;94;V;80;V;73;V;114;V
28;79;50;12;28079050_12_8;2022;2;25;V;169;V;126;V;116;V;33;V;52;V;52;V;53;V;82;V;121;V;103;V;53;V;36;V;47;V;80;V;93;V;123;V;104;V;19;V;42;V;71;V;38;V;71;V;64;V;40;V;28;V;33;V;63;V;0;N;0;N;0;N
28;79;50;12;28079050_12_8;2022;3;76;V;59;V;119;V;32;V;30;V;16;V;44;V;59;V;84;V;63;V;58;V;39;V;30;V;34;V;41;V;38;V;22;V;25;V;23;V;15;V;38;V;21;V;27;V;31;V;26;V;26;V;21;V;37;V;57;V;39;V;61;V
28;79;50;12;28079050_12_8;2022;4;37;V;26;V;17;V;22;V;42;V;58;V;55;V;43;V;32;V;22;V;27;V;43;V;45;V;16;V;23;V;26;V;29;V;34;V;30;V;31;V;55;V;41;V;28;V;29;V;42;V;54;V;59;V;45;V;30;V;56;V;0;N
28;79;50;12;28079050_12_8;2022;5;35;V;21;V;19;V;20;V;35;V;32;V;20;V;20;V;36;V;43;V;42;V;41;V;52;V;28;V;25;V;33;V;52;V;52;V;32;V;23;V;23;V;24;V;48;V;31;V;31;V;18;V;22;V;30;V;37;V;33;V;50;V
28;79;50;12;28079050_12_8;2022;6;56;V;53;V;69;V;42;V;36;V;61;V;47;V;50;V;29;V;51;V;42;V;27;V;48;V;75;V;43;V;40;V;32;V;29;V;27;V;44;V;46;V;37;V;38;V;47;V;34;V;29;V;34;V;34;V;51;V;48;V;0;N
28;79;50;12;28079050_12_8;2022;7;31;V;17;V;23;V;57;V;41;V;30;V;17;V;24;V;29;V;24;V;29;V;38;V;48;V;25;V;22;V;17;V;20;V;25;V;43;V;33;V;42;V;42;V;37;V;31;V;32;V;36;V;25;V;41;V;38;V;15;V;25;V
28;79;50;12;28079050_12_8;2022;8;24;V;24;V;32;V;31;V;33;V;28;V;21;V;31;V;28;V;15;V;30;V;34;V;31;V;22;V;21;V;32;V;22;V;18;V;21;V;23;V;31;V;16;V;28;V;36;V;24;V;16;V;18;V;11;V;28;V;44;V;35;V
28;79;50;12;28079050_12_8;2022;9;37;V;38;V;24;V;33;V;44;V;38;V;47;V;45;V;45;V;28;V;40;V;40;V;29;V;48;V;48;V;42;V;18;V;14;V;34;V;39;V;48;V;55;V;48;V;34;V;8;V;24;V;72;V;55;V;48;V;39;V;0;N
28;79;50;12;28079050_12_8;2022;10;59;V;42;V;88;V;101;V;70;V;32;V;56;V;25;V;26;V;41;V;26;V;28;V;61;V;85;V;49;V;40;V;43;V;65;V;66;V;42;V;46;V;22;V;28;V;62;V;61;V;96;V;79;V;65;V;27;V;43;V;54;V
28;79;50;12;28079050_12_8;2022;11;41;V;70;V;65;V;50;V;66;V;50;V;79;V;81;V;47;V;67;V;35;V;22;V;46;V;67;V;44;V;41;V;43;V;51;V;34;N;38;V;35;V;35;N;41;V;65;V;41;V;81;V;57;V;65;V;109;N;117;V;0;N
28;79;54;7;28079054_7_8;2022;1;37;V;47;V;36;V;26;V;4;V;14;V;35;V;40;V;3;V;34;V;38;V;61;V;36;V;27;V;51;V;42;V;54;V;88;V;97;V;19;V;22;V;16;V;13;V;18;V;19;V;27;V;61;V;64;V;45;V;54;V;49;V
28;79;54;7;28079054_7_8;2022;2;5;V;101;V;45;V;35;V;6;V;25;V;23;V;21;V;13;V;49;V;42;V;8;V;2;V;2;V;24;V;20;V;63;V;42;V;5;V;8;V;26;V;17;V;30;V;24;V;8;V;5;V;11;V;29;V;0;N;0;N;0;N
28;79;54;7;28079054_7_8;2022;3;22;V;5;V;27;V;4;V;8;V;3;V;5;V;3;V;16;V;8;V;2;V;2;V;2;V;5;V;12;V;7;V;4;V;8;V;3;V;2;V;5;V;3;V;5;V;10;V;7;V;3;V;4;V;10;V;6;V;6;V;3;V
28;79;54;7;28079054_7_8;2022;4;3;V;2;V;3;V;4;V;4;V;3;V;5;V;3;V;2;V;2;V;4;V;3;V;9;V;2;V;2;V;3;V;2;V;3;V;6;V;3;V;10;V;3;V;1;V;2;V;12;V;6;V;4;V;9;V;4;V;5;V;0;N
28;79;54;7;28079054_7_8;2022;5;2;V;2;V;4;V;4;V;5;V;4;V;6;V;4;V;5;V;4;V;5;V;4;V;5;V;2;V;1;V;3;V;6;V;7;V;5;V;5;V;2;V;1;V;1;V;3;V;3;V;4;V;6;V;2;V;2;V;1;V;8;V
28;79;54;7;28079054_7_8;2022;6;3;V;5;V;3;V;2;V;1;V;11;V;6;V;2;V;5;V;9;V;4;V;1;V;6;V;7;V;6;V;5;V;4;V;2;V;1;V;3;V;4;V;4;V;2;V;4;V;1;V;1;V;2;V;3;V;4;V;3;V;0;N
28;79;54;7;28079054_7_8;2022;7;2;V;2;V;1;V;3;V;4;V;3;V;2;V;7;V;3;V;2;V;6;V;3;V;4;V;4;V;4;V;2;V;2;V;2;V;2;V;4;V;5;V;3;V;3;V;2;V;2;V;3;V;2;V;3;V;4;V;2;V;2;V
28;79;54;7;28079054_7_8;2022;8;3;V;3;V;7;V;4;V;3;V;2;V;1;V;5;V;4;V;2;V;4;V;6;V;8;V;1;V;2;V;1;V;3;V;3;V;4;V;3;V;3;V;4;V;7;V;4;V;3;V;2;V;3;V;2;V;3;V;6;V;2;V
28;79;54;7;28079054_7_8;2022;9;3;V;3;V;2;V;1;V;7;V;4;V;4;V;4;V;4;V;11;V;10;V;7;V;4;V;3;V;6;V;10;V;2;V;2;V;3;V;11;V;6;V;6;V;4;V;5;V;1;V;3;V;16;V;22;V;1;V;7;V;0;N
28;79;54;7;28079054_7_8;2022;10;18;V;5;V;31;V;41;V;19;V;7;V;17;V;3;V;11;V;8;V;8;V;3;V;15;V;30;V;22;V;14;V;10;V;29;V;18;V;3;V;3;V;3;V;1;V;19;V;14;V;30;V;34;V;26;V;5;V;15;V;7;V
28;79;54;7;28079054_7_8;2022;11;20;V;29;V;11;V;25;V;44;V;20;V;59;V;16;V;16;V;36;V;13;V;4;V;34;V;11;V;2;V;2;V;2;V;2;V;1;V;2;V;2;V;3;V;2;V;3;V;8;V;44;V;10;V;18;V;79;V;78;V;0;N
28;79;54;8;28079054_8_8;2022;1;46;V;50;V;50;V;35;V;26;V;33;V;47;V;54;V;23;V;36;V;45;V;57;V;50;V;53;V;56;V;56;V;65;V;75;V;76;V;47;V;43;V;37;V;36;V;50;V;50;V;50;V;58;V;59;V;53;V;59;V;62;V
28;79;54;8;28079054_8_8;2022;2;16;V;75;V;62;V;58;V;26;V;33;V;46;V;43;V;41;V;76;V;58;V;40;V;20;V;15;V;42;V;41;V;63;V;56;V;18;V;31;V;42;V;40;V;44;V;59;V;34;V;24;V;28;V;49;V;0;N;0;N;0;N
28;79;54;8;28079054_8_8;2022;3;46;V;24;V;51;V;16;V;27;V;12;V;20;V;22;V;37;V;33;V;23;V;13;V;15;V;25;V;40;V;29;V;14;V;25;V;18;V;9;V;24;V;13;V;23;V;33;V;23;V;16;V;20;V;25;V;28;V;27;V;26;V
28;79;54;8;28079054_8_8;2022;4;12;V;9;V;11;V;17;V;20;V;19;V;22;V;16;V;13;V;14;V;17;V;23;V;30;V;8;V;12;V;17;V;17;V;19;V;23;V;11;V;23;V;16;V;8;V;15;V;37;V;38;V;24;V;34;V;21;V;28;V;0;N
28;79;54;8;28079054_8_8;2022;5;16;V;17;V;16;V;16;V;23;V;16;V;15;V;10;V;25;V;29;V;34;V;26;V;29;V;27;V;11;V;22;V;28;V;38;V;27;V;26;V;20;V;12;V;12;V;16;V;13;V;16;V;23;V;20;V;20;V;10;V;27;V
28;79;54;8;28079054_8_8;2022;6;20;V;23;V;24;V;18;V;12;V;32;V;27;V;11;V;18;V;31;V;23;V;14;V;30;V;36;V;35;V;28;V;23;V;18;V;6;V;16;V;22;V;12;V;13;V;17;V;11;V;10;V;16;V;17;V;33;V;17;V;0;N
